Höganäs;24 226;2 532;24 457;2 428;24 616;2 425;24 679;2 505;24 844;2 623;25 069;2 721;11 202;2 913;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;99,67 %;98,97 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;90,54 %;84,20 %;91,44 %;85,91 %;95,76 %;92,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;62,32 %;55,47 %;72,93 %;62,77 %;88,78 %;79,71 %;40,81 %;29,78 %;25,02 %;17,75 %;26,70 %;20,12 %;29,39 %;23,23 %;31,78 %;25,81 %;34,06 %;27,75 %;47,64 %;35,77 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hörby;14 736;2 570;14 746;2 403;14 824;2 075;14 893;2 152;14 942;2 143;14 902;2 278;6 992;2 200;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;94,52 %;90,82 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;77,54 %;61,52 %;77,79 %;62,13 %;77,96 %;65,30 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;46,20 %;28,04 %;48,55 %;30,47 %;64,53 %;39,09 %;4,19 %;3,00 %;0,22 %;0,25 %;1,04 %;0,82 %;2,11 %;1,81 %;2,42 %;2,24 %;3,11 %;2,77 %;39,20 %;17,50 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Höör;15 082;1 847;15 298;1 656;15 490;1 522;15 514;1 590;15 553;1 719;15 666;1 840;6 895;1 842;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;95,64 %;91,88 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;74,72 %;61,72 %;74,98 %;62,74 %;74,94 %;66,03 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;38,59 %;32,17 %;52,66 %;43,42 %;75,74 %;63,30 %;5,43 %;5,20 %;0,46 %;0,72 %;4,26 %;3,61 %;4,67 %;4,09 %;5,48 %;4,42 %;10,27 %;8,26 %;22,19 %;15,85 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Klippan;16 329;1 867;16 374;1 772;16 506;1 587;16 591;1 643;16 648;1 685;16 699;1 708;7 885;1 659;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;95,22 %;88,91 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;83,53 %;65,72 %;80,89 %;64,95 %;80,67 %;69,12 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;52,88 %;37,27 %;56,23 %;42,45 %;78,88 %;62,33 %;52,80 %;29,62 %;11,64 %;6,83 %;18,51 %;9,70 %;18,95 %;10,53 %;23,14 %;13,59 %;27,08 %;17,56 %;33,89 %;13,80 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kristianstad;77 988;8 222;78 797;7 946;79 550;7 305;79 940;7 668;80 528;7 892;81 027;8 013;37 800;7 961;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;96,99 %;95,01 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;81,79 %;73,58 %;78,89 %;72,92 %;87,33 %;82,11 %;100,00 %;99,99 %;100,00 %;99,99 %;100,00 %;99,99 %;100,00 %;100,00 %;61,05 %;51,85 %;66,06 %;57,81 %;83,29 %;74,10 %;40,44 %;26,60 %;31,24 %;20,22 %;32,49 %;25,13 %;35,09 %;28,04 %;36,37 %;28,17 %;39,85 %;33,91 %;50,18 %;38,54 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kävlinge;28 220;2 494;28 593;2 484;28 977;2 389;29 217;2 480;29 394;2 460;29 577;2 585;12 221;2 667;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;96,24 %;93,34 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;82,69 %;72,17 %;78,23 %;70,53 %;82,43 %;77,06 %;99,97 %;99,88 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;47,21 %;49,92 %;51,31 %;52,50 %;99,77 %;99,63 %;40,00 %;33,52 %;13,31 %;12,04 %;16,93 %;13,52 %;19,20 %;15,89 %;20,50 %;17,60 %;21,00 %;17,49 %;51,04 %;39,93 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Landskrona;41 098;2 858;41 481;2 809;41 959;2 802;42 428;2 889;42 794;3 032;43 315;3 139;19 847;3 176;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;99,74 %;99,37 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;95,02 %;88,14 %;94,98 %;89,43 %;97,31 %;94,58 %;99,96 %;99,83 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;86,04 %;76,19 %;87,23 %;79,04 %;96,74 %;92,32 %;78,61 %;59,87 %;68,70 %;56,53 %;69,99 %;59,24 %;72,24 %;60,64 %;70,46 %;58,97 %;73,67 %;64,26 %;79,46 %;64,33 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lomma;20 574;1 760;21 185;1 706;21 673;1 811;22 136;1 892;22 426;1 989;22 621;2 063;9 154;2 335;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;99,64 %;99,03 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;96,79 %;93,86 %;95,83 %;93,14 %;96,89 %;95,53 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;68,63 %;68,48 %;71,28 %;71,79 %;100,00 %;100,00 %;38,36 %;36,31 %;10,83 %;7,56 %;21,02 %;15,68 %;22,99 %;19,61 %;25,57 %;20,66 %;26,27 %;24,09 %;68,16 %;59,31 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lund;107 311;10 097;109 109;10 001;110 456;10 079;111 650;10 509;112 926;10 641;114 266;11 390;57 795;11 786;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;98,52 %;97,31 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;90,32 %;86,80 %;88,82 %;85,83 %;96,51 %;93,87 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;82,05 %;80,40 %;85,79 %;83,24 %;95,96 %;91,07 %;70,02 %;62,49 %;55,39 %;43,48 %;57,80 %;48,24 %;61,99 %;55,77 %;61,93 %;52,42 %;64,74 %;57,08 %;84,72 %;70,23 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Malmö;286 442;22 993;293 805;23 015;298 858;24 182;302 721;25 031;307 633;26 393;312 874;27 193;153 676;29 589;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;99,88 %;99,78 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;97,93 %;97,07 %;97,30 %;96,33 %;99,39 %;99,27 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;98,08 %;97,82 %;98,72 %;98,46 %;99,99 %;99,97 %;82,38 %;79,55 %;69,64 %;61,53 %;75,19 %;66,05 %;77,92 %;72,41 %;79,61 %;73,30 %;82,18 %;77,58 %;88,83 %;82,10 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Osby;12 643;1 883;12 657;1 721;12 726;1 493;12 701;1 543;12 638;1 605;12 713;1 631;6 002;1 578;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;89,48 %;74,40 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;79,50 %;56,29 %;79,75 %;56,89 %;79,72 %;63,30 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;44,58 %;31,59 %;55,77 %;42,61 %;83,97 %;65,91 %;19,73 %;11,10 %;11,73 %;6,04 %;12,16 %;7,30 %;14,98 %;10,17 %;11,95 %;6,98 %;13,30 %;11,47 %;36,67 %;23,89 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Perstorp;6 969;722;6 983;696;7 059;625;7 159;644;7 096;674;7 138;668;3 516;617;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;97,47 %;92,24 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;88,31 %;70,36 %;88,24 %;69,54 %;88,31 %;75,52 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;69,42 %;54,15 %;70,44 %;56,14 %;80,49 %;57,70 %;76,93 %;45,43 %;10,85 %;10,20 %;10,68 %;12,16 %;28,75 %;17,70 %;53,40 %;37,83 %;56,67 %;41,62 %;51,34 %;35,82 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Simrishamn;19 348;3 087;19 318;2 961;19 289;2 689;19 147;2 726;18 994;2 852;18 947;2 876;9 701;2 831;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;98,04 %;96,44 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;83,21 %;70,29 %;83,37 %;71,12 %;83,39 %;74,67 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;48,22 %;33,63 %;48,68 %;34,91 %;72,19 %;61,43 %;31,22 %;17,17 %;2,07 %;2,33 %;6,36 %;3,79 %;9,37 %;4,88 %;24,63 %;14,48 %;28,28 %;17,52 %;43,83 %;27,20 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sjöbo;18 071;2 868;18 121;2 674;18 076;2 342;18 109;2 389;18 256;2 492;18 364;2 551;8 299;2 512;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;92,23 %;89,96 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;75,00 %;64,30 %;74,56 %;63,84 %;74,62 %;68,02 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;17,48 %;17,09 %;21,06 %;21,72 %;53,39 %;38,38 %;44,81 %;22,98 %;0,98 %;1,61 %;1,44 %;2,82 %;2,68 %;4,02 %;5,90 %;5,86 %;9,09 %;9,45 %;36,81 %;25,24 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Skurup;14 722;1 757;14 805;1 707;14 906;1 445;14 868;1 484;14 873;1 559;14 948;1 577;6 534;1 565;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;95,25 %;90,04 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;83,51 %;66,76 %;83,50 %;67,14 %;83,89 %;71,83 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;39,44 %;33,42 %;45,32 %;37,79 %;73,43 %;54,70 %;60,14 %;34,95 %;0,41 %;0,70 %;0,79 %;1,25 %;2,16 %;1,82 %;2,76 %;2,50 %;5,05 %;5,20 %;47,37 %;24,98 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Staffanstorp;21 661;1 819;21 945;1 772;22 255;1 722;22 292;1 765;22 538;1 787;22 669;1 890;9 149;2 036;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;96,06 %;95,22 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;77,97 %;68,11 %;77,61 %;67,04 %;86,54 %;82,87 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;75,44 %;69,00 %;84,78 %;73,12 %;97,86 %;91,60 %;25,89 %;18,20 %;4,24 %;4,23 %;4,99 %;3,60 %;7,44 %;5,84 %;12,40 %;8,17 %;25,98 %;15,56 %;48,34 %;36,49 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Svalöv;13 132;1 709;13 239;1 605;13 208;1 357;13 218;1 375;13 241;1 436;13 292;1 445;5 701;1 460;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;95,32 %;89,88 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;82,73 %;65,42 %;82,84 %;66,04 %;82,84 %;70,45 %;99,98 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;34,01 %;26,81 %;34,48 %;27,96 %;62,32 %;50,34 %;20,67 %;11,18 %;8,72 %;4,05 %;9,79 %;6,56 %;10,65 %;6,47 %;10,84 %;6,48 %;9,47 %;6,51 %;28,91 %;14,93 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Svedala;19 431;1 693;19 669;1 665;19 867;1 566;19 855;1 583;20 026;1 673;20 120;1 675;7 862;1 676;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;98,18 %;95,27 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;87,89 %;76,02 %;87,99 %;76,58 %;89,89 %;82,82 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;49,12 %;41,84 %;63,76 %;56,60 %;87,60 %;78,34 %;25,95 %;20,02 %;14,10 %;6,49 %;22,09 %;11,62 %;23,39 %;14,21 %;29,54 %;16,74 %;38,76 %;25,19 %;61,99 %;34,25 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tomelilla;12 843;2 130;12 965;1 969;12 942;1 669;12 943;1 711;12 930;1 790;12 904;1 781;6 014;1 643;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;94,01 %;88,73 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;78,23 %;59,30 %;78,38 %;60,89 %;78,33 %;66,39 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;41,31 %;28,16 %;48,51 %;31,61 %;65,01 %;49,06 %;28,36 %;14,08 %;1,83 %;1,63 %;4,65 %;2,52 %;6,97 %;3,04 %;8,10 %;4,30 %;10,67 %;6,68 %;16,30 %;14,42 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Trelleborg;41 577;3 632;41 910;3 269;42 242;3 116;42 565;3 272;42 632;3 313;42 861;3 547;19 484;3 511;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;95,67 %;91,19 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;81,29 %;68,81 %;81,33 %;70,85 %;90,44 %;85,27 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;60,57 %;52,31 %;63,27 %;52,24 %;86,48 %;73,80 %;38,71 %;27,73 %;6,10 %;5,17 %;18,53 %;12,32 %;21,51 %;14,49 %;25,99 %;17,30 %;28,50 %;20,13 %;41,22 %;29,17 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Vellinge;32 839;3 348;33 154;3 224;33 296;3 244;33 509;3 384;33 613;3 537;33 806;3 554;13 589;4 080;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;97,88 %;97,13 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;85,99 %;82,41 %;88,21 %;85,83 %;96,45 %;95,19 %;100,00 %;99,91 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;55,67 %;48,32 %;67,88 %;62,52 %;97,74 %;97,01 %;6,06 %;7,44 %;1,64 %;1,86 %;4,07 %;3,85 %;4,60 %;4,05 %;6,23 %;5,06 %;17,92 %;16,71 %;44,92 %;42,30 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ystad;27 895;3 355;28 142;3 225;28 378;3 081;28 473;3 115;28 606;3 257;28 675;3 366;14 054;3 400;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;95,76 %;94,16 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;83,24 %;74,61 %;79,14 %;72,47 %;89,65 %;83,80 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;59,79 %;55,27 %;64,26 %;61,88 %;87,90 %;82,79 %;63,52 %;45,54 %;37,96 %;18,76 %;40,47 %;22,88 %;49,93 %;38,88 %;48,54 %;34,26 %;52,65 %;41,03 %;65,42 %;54,79 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Åstorp;14 497;1 168;14 637;1 112;14 714;1 083;14 767;1 117;14 782;1 171;14 902;1 160;6 426;1 112;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;97,99 %;95,89 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;93,47 %;82,45 %;93,44 %;80,49 %;93,30 %;85,04 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;77,40 %;64,47 %;77,24 %;66,03 %;95,46 %;91,64 %;35,13 %;27,14 %;10,13 %;8,45 %;21,58 %;18,28 %;34,62 %;24,80 %;41,79 %;28,95 %;48,77 %;34,22 %;50,79 %;30,94 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ängelholm;39 016;4 403;39 244;4 216;39 552;3 983;39 773;4 140;39 899;4 322;40 033;4 435;18 856;4 699;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;98,46 %;95,89 %;100,00 %;100,00 %;99,99 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;91,98 %;80,60 %;91,57 %;81,31 %;93,36 %;87,47 %;100,00 %;100,00 %;100,00 %;100,00 %;99,99 %;100,00 %;99,99 %;100,00 %;53,40 %;47,59 %;62,74 %;54,05 %;86,32 %;76,59 %;63,95 %;43,72 %;10,41 %;9,11 %;20,66 %;15,62 %;23,97 %;19,03 %;30,26 %;23,37 %;45,68 %;37,72 %;54,75 %;44,63 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Örkelljunga;9 600;1 412;9 645;1 324;9 639;1 149;9 671;1 175;9 662;1 212;9 661;1 218;4 634;1 257;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;94,23 %;85,34 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;81,06 %;62,32 %;81,32 %;63,90 %;81,06 %;69,19 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;48,89 %;39,11 %;56,62 %;42,20 %;74,08 %;56,64 %;17,35 %;11,90 %;3,78 %;3,17 %;7,91 %;5,22 %;9,03 %;6,21 %;10,36 %;7,51 %;13,51 %;10,34 %;20,72 %;12,17 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Östra Göinge;13 660;1 635;13 516;1 513;13 580;1 303;13 591;1 332;13 606;1 396;13 676;1 416;6 322;1 320;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;95,97 %;88,69 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;87,37 %;67,28 %;87,60 %;68,87 %;87,65 %;73,45 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;26,49 %;20,77 %;35,21 %;27,05 %;51,34 %;34,47 %;18,86 %;12,48 %;2,91 %;2,64 %;3,09 %;3,61 %;3,39 %;3,53 %;7,39 %;5,09 %;22,13 %;16,24 %;39,54 %;24,39 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Botkyrka;80 014;4 597;81 157;4 585;82 580;4 751;84 654;4 936;86 244;5 353;87 552;5 458;33 320;5 736;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;99,53 %;98,67 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;95,69 %;91,39 %;94,71 %;91,28 %;97,35 %;95,10 %;100,00 %;99,98 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;100,00 %;94,49 %;88,98 %;97,35 %;92,78 %;98,44 %;96,34 %;56,37 %;41,55 %;56,66 %;37,97 %;65,62 %;49,00 %;67,49 %;53,30 %;68,92 %;53,61 %;71,95 %;59,27 %;86,67 %;72,63 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
